Stkcd,Reptdt,S0301a,S0302a,S0303a,S0304a,S0305a,S0306a
300187,2018/12/31,湖南永清环境科技产业集团有限公司,405693811,1,62.59,流通A股,1
300187,2018/12/31,欧阳玉元,24580113,3,3.79,流通A股,2
300187,2018/12/31,湖南永旺置业有限公司,5642610,1,0.87,流通A股,3
300187,2018/12/31,中央汇金资产管理有限责任公司,5475300,3,0.84,流通A股,4
300187,2018/12/31,彭平良,2960170,3,0.46,流通A股,7
300187,2018/12/31,津杉华融(天津)产业投资基金合伙企业(有限合伙),2821305,3,0.44,流通A股,8
300187,2018/12/31,魏春木,2650000,3,0.41,流通A股,9
300187,2018/12/31,步步高投资集团股份有限公司,1997200,3,0.31,流通A股,10
300187,2018/12/31,申晓东,4707000,3,0.73,"境内自然人持有股份,流通A股",5
300187,2018/12/31,冯延林,4590000,3,0.71,"境内自然人持有股份,流通A股",6
300188,2018/12/31,郭永芳,178859133,1,22.5,"境内自然人持有股份,流通A股",1
300188,2018/12/31,李国林,94923360,1,11.94,"境内自然人持有股份,流通A股",2
300188,2018/12/31,刘冬颖,40960000,3,5.15,"境内自然人持有股份,流通A股",3
300188,2018/12/31,卓桂英,40960000,3,5.15,流通A股,4
300188,2018/12/31,中国建设银行股份有限公司-交银施罗德阿尔法核心混合型证券投资基金,16544116,3,2.08,流通A股,5
300188,2018/12/31,苏学武,16400236,1,2.06,"境内自然人持有股份,流通A股",6
300188,2018/12/31,中信银行股份有限公司-交银施罗德新生活力灵活配置混合型证券投资基金,16351730,3,2.06,流通A股,7
300188,2018/12/31,中国工商银行股份有限公司-交银施罗德优势行业灵活配置混合型证券投资基金,16213632,3,2.04,流通A股,8
300188,2018/12/31,中国工商银行股份有限公司-交银施罗德持续成长主题混合型证券投资基金,10442717,3,1.31,流通A股,9
300188,2018/12/31,中国邮政储蓄银行股份有限公司-中欧中小盘股票型证券投资基金(LOF),8756768,3,1.1,流通A股,10
300189,2018/12/31,黄培劲,142504000,1,13.92,"境内自然人持有股份,流通A股",1
300189,2018/12/31,曹欧劼,102400098,3,10,流通A股,2
300189,2018/12/31,湖南省财信产业基金管理有限公司,51200000,3,5,流通A股,3
300189,2018/12/31,纪谷辉,41071438,3,4.01,流通A股,4
300189,2018/12/31,湖南省弘德资产经营管理有限公司,39050000,3,3.81,流通A股,5
300189,2018/12/31,邵慧萍,27379735,3,2.67,流通A股,6
300189,2018/12/31,孙鹏,11331950,3,1.11,流通A股,7
300189,2018/12/31,甘立勤,7300000,3,0.71,流通A股,8
300189,2018/12/31,江西核工业瑞丰生化有限责任公司,6085155,3,0.59,流通A股,9
300189,2018/12/31,陈伟玲,6014800,3,0.59,流通A股,10
300190,2018/12/31,常州德泽实业投资有限公司,325472256,1,39.98,流通A股,1
300190,2018/12/31,中国长城资产管理股份有限公司,33120000,3,4.07,流通A股,2
300190,2018/12/31,常州产业投资集团有限公司,27000000,1,3.32,流通A股,3
300190,2018/12/31,蔡昌达,26834735,3,3.3,流通A股,4
300190,2018/12/31,陈卫祖,23693712,1,2.91,"境内自然人持有股份,流通A股",5
300190,2018/12/31,泰达宏利基金-民生银行-泰达宏利价值成长定向增发460号资产管理计划,21600000,3,2.65,流通A股,6
300190,2018/12/31,徐严开,10220819,1,1.26,"境内自然人持有股份,流通A股",7
300190,2018/12/31,张华明,9329980,3,1.15,流通A股,8
300190,2018/12/31,张贵德,9192400,3,1.13,"境内自然人持有股份,流通A股",9
300190,2018/12/31,张群慧,5922965,1,0.73,"境内自然人持有股份,流通A股",10
300191,2018/12/31,周锦明,150640000,1,47.08,"境内自然人持有股份,流通A股",1
300191,2018/12/31,周子龙,34926000,1,10.91,流通A股,2
300191,2018/12/31,王冬梅,15982000,3,4.99,流通A股,3
300191,2018/12/31,张海涛,7877000,1,2.46,流通A股,4
300191,2018/12/31,郑启芬,6627000,3,2.07,流通A股,5
300191,2018/12/31,中央汇金资产管理有限责任公司,3043100,3,0.95,流通A股,6
300191,2018/12/31,陆兴才,1919000,3,0.6,流通A股,7
300191,2018/12/31,蔡益,1258034,3,0.39,流通A股,8
300191,2018/12/31,刘九兰,1250000,3,0.39,流通A股,9
300191,2018/12/31,韩云平,1216900,3,0.38,流通A股,10
300192,2018/12/31,吴贤良,93574681,1,38.58,"境内自然人持有股份,流通A股",1
300192,2018/12/31,吴艳红,18872500,1,7.78,流通A股,2
300192,2018/12/31,华夏成长证券投资基金,5551492,3,2.29,流通A股,3
300192,2018/12/31,余国燕,3737200,3,1.54,流通A股,4
300192,2018/12/31,薛鸿英,3592700,3,1.48,流通A股,5
300192,2018/12/31,祁进,2759300,3,1.14,流通A股,6
300192,2018/12/31,中欧基金-宁波银行-骏远1号股票型资产管理计划,2367298,3,0.98,流通A股,7
300192,2018/12/31,韩杰,1993000,3,0.82,流通A股,9
300192,2018/12/31,中欧基金-农业银行-中国太平洋人寿保险-中国太平洋人寿股票主动管理型产品(个分红)委托投资,1965908,3,0.81,流通A股,10
300192,2018/12/31,UBS AG,2082289,3,0.86,流通A股,8
300193,2018/12/31,徐爱平,64748006,3,12.77,流通A股,1
300193,2018/12/31,潘磊,61678339,3,12.17,"境内自然人持有股份,流通A股",2
300193,2018/12/31,深圳市千鑫恒投资发展有限公司,55088026,1,10.87,流通A股,3
300193,2018/12/31,上海益菁汇资产管理有限公司-益盟财富1期证券投资基金,9327488,3,1.84,流通A股,4
300193,2018/12/31,深圳市佳士科技股份有限公司-第一期员工持股计划,8227623,3,1.62,流通A股,5
300193,2018/12/31,范金霞,7337392,3,1.45,流通A股,6
300193,2018/12/31,前海开源基金-光大银行-上海崇山投资有限公司,5226073,3,1.03,流通A股,7
300193,2018/12/31,林鸿平,4573908,3,0.9,流通A股,8
300193,2018/12/31,孔令国,4505749,3,0.89,流通A股,9
300193,2018/12/31,杨炀,2985800,3,0.59,流通A股,10
300194,2018/12/31,汪天祥,345099420,1,29.01,"境内自然人持有股份,流通A股",1
300194,2018/12/31,福安药业(集团)股份有限公司-第一期员工持股计划,80400000,3,6.76,流通A股,2
300194,2018/12/31,申万宏源证券-民生银行-申万宏源领航200号集合资产管理计划,39329895,3,3.31,境内法人持有股份,4
300194,2018/12/31,何志,35051544,1,2.95,境内自然人持有股份,5
300194,2018/12/31,吕健,33814000,1,2.84,流通A股,6
300194,2018/12/31,山东只楚集团有限公司,33178593,1,2.79,境内法人持有股份,7
300194,2018/12/31,烟台楚林投资中心(有限合伙),32169768,3,2.7,境内法人持有股份,8
300194,2018/12/31,蒋晨,30062100,1,2.53,"境内自然人持有股份,流通A股",9
300194,2018/12/31,烟台市电缆厂,29895939,1,2.51,境内法人持有股份,10
300194,2018/12/31,GRACEPEAK PTE LTD.,45792853,1,3.85,流通A股,3
300195,2018/12/31,李莉,109324000,1,25.22,"境内自然人持有股份,流通A股",1
300195,2018/12/31,天津名轩投资有限公司,63900000,1,14.74,"境内法人持有股份,流通A股",2
300195,2018/12/31,王建军,21412048,3,4.94,流通A股,3
300195,2018/12/31,鹏华资产-浦发银行-云南国际信托-云信智兴2017-237号单一资金信托,15102159,3,3.48,流通A股,4
300195,2018/12/31,云南国际信托有限公司-云信智兴2017-234号单一资金信托,15015348,3,3.46,流通A股,5
300195,2018/12/31,谢良玉,13020164,1,3,流通A股,6
300195,2018/12/31,东海基金-工商银行-国海证券股份有限公司,6363636,3,1.47,流通A股,7
300195,2018/12/31,全国社保基金五零四组合,3868472,3,0.89,流通A股,8
300195,2018/12/31,东海基金-招商银行-东海基金-鑫龙191号资产管理计划,3787879,3,0.87,流通A股,9
300195,2018/12/31,中国工商银行股份有限公司-嘉实惠泽定增灵活配置混合型证券投资基金,3336344,3,0.77,流通A股,10
300196,2018/12/31,杨鹏威,170474412,1,40.16,"境内自然人持有股份,流通A股",1
300196,2018/12/31,杨国文,43200000,3,10.18,"境内自然人持有股份,流通A股",2
300196,2018/12/31,江苏长海复合材料股份有限公司回购专用证券账户,15407497,3,3.63,流通A股,3
300196,2018/12/31,中国人民财产保险股份有限公司-传统-普通保险产品,10026495,3,2.36,流通A股,4
300196,2018/12/31,常州产业投资集团有限公司,9111616,3,2.15,流通A股,5
300196,2018/12/31,全国社保基金一一八组合,6060042,3,1.43,流通A股,6
300196,2018/12/31,招商银行股份有限公司-东方红优享红利沪港深灵活配置混合型证券投资基金,5229194,3,1.23,流通A股,7
300196,2018/12/31,中国建设银行股份有限公司-中欧价值发现股票型证券投资基金,5076155,3,1.2,流通A股,8
300196,2018/12/31,中国民生银行股份有限公司-长信增利动态策略混合型证券投资基金,4174301,3,0.98,流通A股,9
300196,2018/12/31,天治基金-浦发银行-爱建信托-爱建天治浦发1号集合资金信托计划,4025765,3,0.95,流通A股,10
300197,2018/12/31,刘水,837986646,1,36.76,"境内自然人持有股份,流通A股",1
300197,2018/12/31,深圳市投资控股有限公司,113975265,3,5,流通A股,2
300197,2018/12/31,中泰创展(珠海横琴)资产管理有限公司,113552404,1,4.98,流通A股,3
300197,2018/12/31,兴业国际信托有限公司-兴业信托-铁汉生态2号员工持股集合资金信托计划(第2期),60015106,3,2.63,流通A股,4
300197,2018/12/31,乌鲁木齐木胜股权投资合伙企业(有限合伙),56924298,1,2.5,流通A股,5
300197,2018/12/31,兴业国际信托有限公司-铁汉生态2号员工持股集合资金信托计划(第1期),35738652,3,1.57,流通A股,6
300197,2018/12/31,陈子舟,32732482,1,1.44,流通A股,7
300197,2018/12/31,李大海,31857240,1,1.4,流通A股,8
300197,2018/12/31,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,24273408,3,1.06,流通A股,9
300197,2018/12/31,张衡,23714247,1,1.04,流通A股,10
300198,2018/12/31,陈志江,267756274,1,25.96,"境内自然人持有股份,流通A股",1
300198,2018/12/31,张晓樱,76240280,1,7.39,流通A股,2
300198,2018/12/31,刘荣旋,60279335,1,5.84,流通A股,3
300198,2018/12/31,林绿茵,43303660,3,4.2,流通A股,4
300198,2018/12/31,陈月清,43050000,3,4.17,流通A股,5
300198,2018/12/31,姚于权,19000000,3,1.84,流通A股,6
300198,2018/12/31,饶张义,13046800,3,1.26,流通A股,7
300198,2018/12/31,陈雯,6001344,3,0.58,流通A股,8
300198,2018/12/31,王翔宇,5381120,3,0.52,流通A股,9
300198,2018/12/31,陈珊玲,5219430,3,0.51,流通A股,10
300199,2018/12/31,曾少贵,218529589,1,23.54,"境内自然人持有股份,流通A股",1
300199,2018/12/31,曾少强,179861135,1,19.37,"境内自然人持有股份,流通A股",2
300199,2018/12/31,曾少彬,38608032,1,4.16,"境内自然人持有股份,流通A股",3
300199,2018/12/31,新疆丰庆股权投资合伙企业(有限合伙),26874000,3,2.89,流通A股,4
300199,2018/12/31,中国华融资产管理股份有限公司,19094800,3,2.06,流通A股,5
300199,2018/12/31,中国证券金融股份有限公司,10667524,3,1.15,流通A股,6
300199,2018/12/31,中国建设银行股份有限公司-华夏医疗健康混合型发起式证券投资基金,10447529,3,1.13,流通A股,7
300199,2018/12/31,中央汇金资产管理有限责任公司,10056900,3,1.08,流通A股,8
300199,2018/12/31,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,9398190,3,1.01,流通A股,9
300199,2018/12/31,全国社保基金四一一组合,8848925,3,0.95,流通A股,10
300200,2018/12/31,高金技术产业集团有限公司,62139600,3,23.84,流通A股,1
300200,2018/12/31,青岛高盟投资有限公司,25542000,1,9.8,流通A股,2
300200,2018/12/31,广州诚信投资控股有限公司,14403292,3,5.53,境内法人持有股份,3
300200,2018/12/31,武汉汇森投资有限公司,11103699,3,4.26,境内法人持有股份,4
300200,2018/12/31,唐小林,8689676,3,3.33,境内自然人持有股份,5
300200,2018/12/31,北京高盟新材料股份有限公司-第一期员工持股计划,7682174,3,2.95,境内法人持有股份,6
300200,2018/12/31,王子平,5850000,3,2.24,"境内自然人持有股份,流通A股",7
300200,2018/12/31,北京壹人资本管理有限公司-壹人资本1号私募证券投资基金,5657648,3,2.17,流通A股,8
300200,2018/12/31,中国人民人寿保险股份有限公司-传统-普通保险产品,5300303,3,2.03,流通A股,9
300200,2018/12/31,胡余友,5172330,3,1.98,境内自然人持有股份,10
300201,2018/12/31,江苏省机电研究所有限公司,214868415,1,20.64,流通A股,1
300201,2018/12/31,MEI TUNG(CHINA)LIMITED,139554261,3,13.41,流通A股,2
300201,2018/12/31,杨娅,63103090,1,6.06,"境内自然人持有股份,流通A股",3
300201,2018/12/31,丁剑平,45221322,1,4.34,"境内自然人持有股份,流通A股",4
300201,2018/12/31,深圳市君鼎兴富基金管理有限公司-泰德兴富1号私募投资基金,18898486,3,1.82,流通A股,5
300201,2018/12/31,新疆盛世乾金股权投资合伙企业(有限合伙),11926786,3,1.15,境内法人持有股份,6
300201,2018/12/31,徐州国瑞机械有限公司,10255000,1,0.99,流通A股,7
300201,2018/12/31,印叶君,10235701,1,0.98,流通A股,8
300201,2018/12/31,深圳市中亚图投资合伙企业(有限合伙),9230567,1,0.89,境内法人持有股份,9
300201,2018/12/31,深圳市君鼎兴富基金管理有限公司-泰德兴富价值成长1号私募投资基金,9219394,3,0.89,流通A股,10
300202,2018/12/31,柳永诠,155002096,1,28.21,"境内自然人持有股份,流通A股",1
300202,2018/12/31,新疆科大聚龙集团股权投资有限合伙企业,114368112,1,20.81,流通A股,2
300202,2018/12/31,周素芹,36288000,1,6.6,流通A股,3
300202,2018/12/31,全国社保基金四零一组合,16000009,3,2.91,流通A股,4
300202,2018/12/31,林慧婵,11393741,3,2.07,流通A股,5
300202,2018/12/31,张奈,9720000,1,1.77,"境内自然人持有股份,流通A股",6
300202,2018/12/31,李锡锋,6169510,3,1.12,流通A股,7
300202,2018/12/31,华鑫国际信托有限公司-华鑫信托·价值回报32号证券投资集合资金信托计划,4831441,3,0.88,流通A股,8
300202,2018/12/31,中国证券金融股份有限公司,3775064,3,0.69,流通A股,9
300202,2018/12/31,中央汇金资产管理有限责任公司,3691600,3,0.67,流通A股,10
300203,2018/12/31,浙江睿洋科技有限公司,111523200,1,24.65,流通A股,1
300203,2018/12/31,浙江普渡科技有限公司,57741600,1,12.76,流通A股,3
300203,2018/12/31,GIC PRIVATE LIMITED,20316567,3,4.49,流通A股,4
300203,2018/12/31,ISLAND HONOUR LIMITED,15698800,3,3.47,流通A股,5
300203,2018/12/31,中国银行股份有限公司-景顺长城优选混合型证券投资基金,7997387,3,1.77,流通A股,6
300203,2018/12/31,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,6342930,3,1.4,流通A股,7
300203,2018/12/31,中国农业银行股份有限公司-景顺长城资源垄断混合型证券投资基金(LOF),4199394,3,0.93,流通A股,8
300203,2018/12/31,摩根士丹利投资管理公司-摩根士丹利中国A股基金,3991900,3,0.88,流通A股,9
300203,2018/12/31,中国工商银行股份有限公司-东方红产业升级灵活配置混合型证券投资基金,3795000,3,0.84,流通A股,10
300203,2018/12/31,香港中央结算有限公司,57770086,3,12.77,流通A股,2
300204,2018/12/31,熠昭(北京)医药科技有限公司,177152363,1,37.16,流通A股,1
300204,2018/12/31,香塘集团有限公司,92181046,1,19.34,流通A股,2
300204,2018/12/31,拉萨开发区香塘同轩科技有限公司,14650611,1,3.07,流通A股,3
300204,2018/12/31,华泰证券资管-招商银行-华泰聚力16号集合资产管理计划,9382600,3,1.97,流通A股,4
300204,2018/12/31,王民,6999999,3,1.47,流通A股,5
300204,2018/12/31,北京华高永利资产管理有限公司-华高永利2号私募证券投资基金,6828140,3,1.43,流通A股,6
300204,2018/12/31,王申,5999999,3,1.26,流通A股,7
300204,2018/12/31,周志文,5279269,3,1.11,"境内自然人持有股份,流通A股",8
300204,2018/12/31,王淑荣,4899999,3,1.03,流通A股,9
300204,2018/12/31,顾振其,4155840,1,0.87,"境内自然人持有股份,流通A股",10
300205,2018/12/31,武汉华工创业投资有限责任公司,112401129,3,26.14,流通A股,1
300205,2018/12/31,武汉光谷创业投资基金有限公司,72287710,3,16.81,流通A股,2
300205,2018/12/31,武汉华中科技大产业集团有限公司,24431582,3,5.68,流通A股,3
300205,2018/12/31,张新访,5419710,3,1.26,"境内自然人持有股份,流通A股",4
300205,2018/12/31,余建隆,5012400,3,1.17,流通A股,5
300205,2018/12/31,陈一帆,3337000,3,0.78,流通A股,6
300205,2018/12/31,中国工商银行股份有限公司-南方大数据100指数证券投资基金,3082664,3,0.72,流通A股,7
300205,2018/12/31,吴明智,2705900,3,0.63,流通A股,8
300205,2018/12/31,吴宏斌,2700043,3,0.63,流通A股,9
300205,2018/12/31,王成华,2390500,3,0.56,流通A股,10
300206,2018/12/31,张浩,122038160,1,20.86,"境内自然人持有股份,流通A股",1
300206,2018/12/31,祖幼冬,100104140,3,17.11,"境内自然人持有股份,流通A股",2
300206,2018/12/31,谢锡城,99569408,1,17.02,"境内自然人持有股份,流通A股",3
300206,2018/12/31,侯春伟,12450194,3,2.13,流通A股,4
300206,2018/12/31,云南国际信托有限公司-理邦仪器1号员工持股集合资金信托计划,12026466,3,2.06,流通A股,5
300206,2018/12/31,欧阳江,9086000,3,1.55,流通A股,6
300206,2018/12/31,中国银行股份有限公司-国投瑞银医疗保健行业灵活配置混合型证券投资基金,5870189,3,1,流通A股,7
300206,2018/12/31,魁北克储蓄投资集团,5862253,3,1,流通A股,8
300206,2018/12/31,孙楚根,4170000,3,0.71,流通A股,9
300206,2018/12/31,胡旭初,4000000,3,0.68,流通A股,10
300207,2018/12/31,王明旺,436929302,1,28.23,流通A股,1
300207,2018/12/31,王威,132446600,1,8.56,"境内自然人持有股份,流通A股",2
300207,2018/12/31,创金合信基金-浦发银行-创金合信中投中财1号资产管理计划,55555555,3,3.59,境内法人持有股份,3
300207,2018/12/31,北信瑞丰基金-招商银行-北信瑞丰基金丰悦45号资产管理计划,55353534,3,3.58,境内法人持有股份,4
300207,2018/12/31,建信基金-杭州银行-建信-华润信托-增利69号特定客户资产管理计划,55151515,3,3.56,境内法人持有股份,5
300207,2018/12/31,长安基金-广发银行-长安悦享定增61号投资组合,54545454,3,3.52,境内法人持有股份,6
300207,2018/12/31,北信瑞丰基金-招商银行-北信瑞丰基金-爱奇新能源资产管理计划,37393942,3,2.42,境内法人持有股份,7
300207,2018/12/31,中国银行股份有限公司-景顺长城优选混合型证券投资基金,23855529,3,1.54,流通A股,8
300207,2018/12/31,中国证券金融股份有限公司,23326004,3,1.51,流通A股,9
300207,2018/12/31,王宇,20002610,1,1.29,"境内自然人持有股份,流通A股",10
300208,2018/12/31,青岛城投金融控股集团有限公司,166315691,1,21.73,流通A股,1
300208,2018/12/31,贾全臣,111650623,1,14.58,"境内自然人持有股份,流通A股",2
300208,2018/12/31,戴一鸣,78572882,1,10.26,流通A股,3
300208,2018/12/31,贾晓钰,76970124,1,10.05,"境内自然人持有股份,流通A股",4
300208,2018/12/31,全国社保基金一一四组合,10670748,3,1.39,流通A股,5
300208,2018/12/31,贾玉兰,5749875,1,0.75,"境内自然人持有股份,流通A股",6
300208,2018/12/31,严冬梅,4374000,3,0.57,流通A股,7
300208,2018/12/31,梅卉,3162100,3,0.41,流通A股,8
300208,2018/12/31,莫柏欣,3094000,1,0.4,境内自然人持有股份,9
300208,2018/12/31,成善杰,3075150,3,0.4,流通A股,10
300209,2018/12/31,无锡中住集团有限公司,62084881,1,21.36,流通A股,1
300209,2018/12/31,陈进,35861566,1,12.34,"境内自然人持有股份,流通A股",2
300209,2018/12/31,孙伯荣,32717720,1,11.26,流通A股,3
300209,2018/12/31,刘智辉,29137515,1,10.02,流通A股,4
300209,2018/12/31,全国社保基金五零四组合,6871907,3,2.36,流通A股,5
300209,2018/12/31,李前进,5891226,1,2.03,流通A股,6
300209,2018/12/31,上海途乐投资管理中心(有限合伙),5021586,3,1.73,流通A股,7
300209,2018/12/31,南京安盟股权投资企业(有限合伙),3947638,1,1.36,流通A股,8
300209,2018/12/31,王利军,2327929,3,0.8,流通A股,9
300209,2018/12/31,陆瑞兴,1769398,3,0.61,流通A股,10
300210,2018/12/31,郭松森,212749742,1,43.94,流通A股,1
300210,2018/12/31,齐广田,98910841,3,20.43,"境内自然人持有股份,流通A股",2
300210,2018/12/31,上海方大投资管理有限责任公司,19439000,3,4.01,流通A股,3
300210,2018/12/31,王恩义,11714580,3,2.42,"境内自然人持有股份,流通A股",4
300210,2018/12/31,中央汇金资产管理有限责任公司,5723640,3,1.18,流通A股,5
300210,2018/12/31,平安信托有限责任公司-平安财富·金蕴56期(恒复)集合资金信托,3650000,3,0.75,流通A股,6
300210,2018/12/31,上海平安阖鼎投资管理有限责任公司-平安阖鼎恒复利弘私募证券投资基金,2167000,3,0.45,流通A股,7
300210,2018/12/31,孙巧强,1856421,3,0.38,流通A股,8
300210,2018/12/31,沙湾慧达股权投资中心(有限合伙),1812400,3,0.37,流通A股,9
300210,2018/12/31,张映浩,1800000,3,0.37,流通A股,10
300211,2018/12/31,王振洪,146506073,1,48.4,"境内自然人持有股份,流通A股",1
300211,2018/12/31,周晨,8550085,3,2.82,流通A股,2
300211,2018/12/31,李欣,6129331,3,2.03,流通A股,3
300211,2018/12/31,王桂珍,5584792,3,1.85,"境内自然人持有股份,流通A股",4
300211,2018/12/31,中央汇金资产管理有限责任公司,4768430,3,1.58,流通A股,5
300211,2018/12/31,马晓东,4292424,3,1.42,流通A股,6
300211,2018/12/31,黄鑫虹,3557800,3,1.18,流通A股,7
300211,2018/12/31,常鑫民,2481262,3,0.82,流通A股,8
300211,2018/12/31,王育贤,1943300,3,0.64,流通A股,9
300211,2018/12/31,陈小星,1659074,3,0.55,"境内自然人持有股份,流通A股",10
300212,2018/12/31,中国华录集团有限公司,159113892,3,35.2,流通A股,1
300212,2018/12/31,林拥军,26518464,1,5.87,"境内自然人持有股份,流通A股",2
300212,2018/12/31,中国人寿再保险有限责任公司,12289239,3,2.72,流通A股,3
300212,2018/12/31,中国华融资产管理股份有限公司,8296608,3,1.84,流通A股,4
300212,2018/12/31,宁波华易智诚投资合伙企业(有限合伙),7710137,1,1.71,流通A股,5
300212,2018/12/31,中国工商银行股份有限公司-汇添富移动互联股票型证券投资基金,6049861,3,1.34,流通A股,6
300212,2018/12/31,中国工商银行股份有限公司-易方达创业板交易型开放式指数证券投资基金,5738148,3,1.27,流通A股,7
300212,2018/12/31,中国农业银行股份有限公司-汇添富社会责任混合型证券投资基金,4616394,3,1.02,流通A股,8
300212,2018/12/31,全国社保基金一一四组合,3385906,3,0.75,流通A股,9
300212,2018/12/31,李艳东,3068113,3,0.68,流通A股,10
300213,2018/12/31,林菁,65028102,1,10.93,"境内自然人持有股份,流通A股",1
300213,2018/12/31,郑贵祥,48638000,1,8.18,"境内自然人持有股份,流通A股",2
300213,2018/12/31,北京中海丰润投资管理中心(有限合伙),40300000,3,6.77,流通A股,3
300213,2018/12/31,王翊,39542000,1,6.65,"境内自然人持有股份,流通A股",4
300213,2018/12/31,林淑艺,29746300,3,5,流通A股,5
300213,2018/12/31,刘文红,19945500,1,3.35,境内自然人持有股份,6
300213,2018/12/31,韩江春,18023837,1,3.03,"境内自然人持有股份,流通A股",7
300213,2018/12/31,王义平,10079233,3,1.69,"境内自然人持有股份,流通A股",8
300213,2018/12/31,王彤,8036500,3,1.35,流通A股,9
300213,2018/12/31,安志鵾,6040337,3,1.02,"境内自然人持有股份,流通A股",10
300214,2018/12/31,赵东日,110422786,1,25.93,境内自然人持有股份,1
300214,2018/12/31,济南鲁民投金湖投资合伙企业(有限合伙),36807596,3,8.64,流通A股,2
300214,2018/12/31,鲁民投基金管理有限公司-鲁民投点金一号私募证券投资基金,29791951,3,7,流通A股,3
300214,2018/12/31,赵东升,7523332,3,1.77,流通A股,4
300214,2018/12/31,孙兆国,6672622,1,1.57,流通A股,5
300214,2018/12/31,赵光海,5250000,3,1.23,流通A股,6
300214,2018/12/31,深圳长城汇理资产管理有限公司-长城汇理战略并购9号私募基金,4445690,3,1.04,流通A股,7
300214,2018/12/31,李超,4276992,3,1,流通A股,8
300214,2018/12/31,杨秀风,3594498,3,0.84,"境内自然人持有股份,流通A股",9
300214,2018/12/31,江苏淮海型材科技有限公司,3045300,3,0.72,流通A股,10
300215,2018/12/31,胡德霖,200205633,3,26.4,"境内自然人持有股份,流通A股",1
300215,2018/12/31,中国检验认证集团测试技术有限公司,190250000,3,25.09,流通A股,2
300215,2018/12/31,胡醇,64000000,1,8.44,流通A股,3
300215,2018/12/31,姚敏虹,14056600,3,1.85,流通A股,4
300215,2018/12/31,蔡桂英,9199000,1,1.21,流通A股,5
300215,2018/12/31,王萍,7800000,1,1.03,流通A股,6
300215,2018/12/31,闫杰,3248382,3,0.43,流通A股,7
300215,2018/12/31,香港中央结算有限公司,1529217,3,0.2,流通A股,8
300215,2018/12/31,陈兴文,1350000,3,0.18,流通A股,9
300215,2018/12/31,邵伟,1121700,3,0.15,流通A股,10
300216,2018/12/31,刘祥华,49808000,1,13.78,"境内自然人持有股份,流通A股",1
300216,2018/12/31,刘燕,11856000,1,3.28,"境内自然人持有股份,流通A股",2
300216,2018/12/31,邓铁山,9435700,1,2.61,"境内自然人持有股份,流通A股",3
300216,2018/12/31,钟波,8867000,1,2.45,境内自然人持有股份,4
300216,2018/12/31,郑国胜,7000000,1,1.94,流通A股,5
300216,2018/12/31,黄盛秋,4808800,1,1.33,流通A股,6
300216,2018/12/31,王亚军,4738500,1,1.31,境内自然人持有股份,7
300216,2018/12/31,王国华,4500000,1,1.25,"境内自然人持有股份,流通A股",8
300216,2018/12/31,刘芳喜,2770000,3,0.77,流通A股,9
300216,2018/12/31,管新和,2152650,3,0.6,境内自然人持有股份,10
300217,2018/12/31,谭荣生,208477388,1,16.37,"境内自然人持有股份,流通A股",1
300217,2018/12/31,谭伟,154836640,1,12.16,"境内自然人持有股份,流通A股",2
300217,2018/12/31,谭克,154836640,3,12.16,"境内自然人持有股份,流通A股",3
300217,2018/12/31,张青,28812915,3,2.26,流通A股,4
300217,2018/12/31,中央汇金资产管理有限责任公司,4562320,3,0.36,流通A股,5
300217,2018/12/31,姜文军,4088800,3,0.32,流通A股,6
300217,2018/12/31,解钟,3689200,1,0.29,"境内自然人持有股份,流通A股",7
300217,2018/12/31,倪多仙,3643361,3,0.29,流通A股,8
300217,2018/12/31,高峰,3565011,3,0.28,流通A股,9
300217,2018/12/31,李红,3500000,3,0.27,流通A股,10
300218,2018/12/31,安徽安利科技投资集团股份有限公司,47520000,1,21.9,流通A股,1
300218,2018/12/31,合肥市工业投资控股有限公司,27280000,3,12.57,流通A股,2
300218,2018/12/31,劲达企业有限公司(REALTACTENTERPRISELIMITED),26348000,3,12.14,流通A股,3
300218,2018/12/31,香港敏丰贸易有限公司(S.&F.TRADINGCO.(H.K.)LIMITED),23316000,3,10.75,流通A股,4
300218,2018/12/31,安徽安利材料科技股份有限公司-第2期员工持股计划,5628223,3,2.59,流通A股,5
300218,2018/12/31,中国人民人寿保险股份有限公司-传统-普通保险产品,4866656,3,2.24,流通A股,6
300218,2018/12/31,中央汇金资产管理有限责任公司,3400200,3,1.57,流通A股,7
300218,2018/12/31,封安祥,2187103,3,1.01,流通A股,8
300218,2018/12/31,胡玉兰,1861000,3,0.86,流通A股,9
300218,2018/12/31,国联证券股份有限公司,1542000,3,0.71,流通A股,10
300219,2018/12/31,四川金舵投资有限责任公司,195827481,3,27.47,流通A股,1
300219,2018/12/31,李国平,128262630,3,17.99,境内自然人持有股份,2
300219,2018/12/31,李牡丹,42194159,1,5.92,"境内自然人持有股份,流通A股",3
300219,2018/12/31,张家港经济技术开发区锐捷投资企业(有限合伙),35545171,3,4.99,流通A股,5
300219,2018/12/31,杨云峰,8946885,3,1.26,"境内自然人持有股份,流通A股",6
300219,2018/12/31,贾幼明,5529100,3,0.78,流通A股,7
300219,2018/12/31,董金陵,4516055,3,0.63,境内自然人持有股份,8
